timestamp,cpus,mem,stress_cpus,stress_io,stress_vm,stress_vm_bytes,latency
6047.758701,4,16G,4,3,2,256M,115742
6048.269255,4,16G,4,3,2,256M,48353
6049.126473,4,16G,4,3,2,256M,14291
6049.693055,4,16G,4,3,2,256M,12672
6050.483643,4,16G,4,3,2,256M,12370
6051.042023,4,16G,4,3,2,256M,13015
6051.605929,4,16G,4,3,2,256M,12918
6052.155514,4,16G,4,3,2,256M,13302
6052.767463,4,16G,4,3,2,256M,13471
6053.453045,4,16G,4,3,2,256M,13875
6054.042482,4,16G,4,3,2,256M,41337
6054.538563,4,16G,4,3,2,256M,124239
6055.237119,4,16G,4,3,2,256M,12672
6055.838846,4,16G,4,3,2,256M,13492
6056.422280,4,16G,4,3,2,256M,12316
6057.016481,4,16G,4,3,2,256M,12405
6057.738060,4,16G,4,3,2,256M,95759
6058.225396,4,16G,4,3,2,256M,24950
6058.949245,4,16G,4,3,2,256M,13321
6059.473583,4,16G,4,3,2,256M,13360
6060.388429,4,16G,4,3,2,256M,13620
6061.042800,4,16G,4,3,2,256M,26667
6061.713950,4,16G,4,3,2,256M,35039
6062.382652,4,16G,4,3,2,256M,13497
6062.954805,4,16G,4,3,2,256M,13556
6063.705293,4,16G,4,3,2,256M,13393
6064.378999,4,16G,4,3,2,256M,12218
6065.110399,4,16G,4,3,2,256M,52896
6065.925181,4,16G,4,3,2,256M,13318
6066.609743,4,16G,4,3,2,256M,16243
6067.153186,4,16G,4,3,2,256M,13903
6067.666818,4,16G,4,3,2,256M,24982
6068.481338,4,16G,4,3,2,256M,13253
6069.180017,4,16G,4,3,2,256M,13968
6069.902164,4,16G,4,3,2,256M,13972
6070.636284,4,16G,4,3,2,256M,210951
6071.253208,4,16G,4,3,2,256M,57068
6071.745211,4,16G,4,3,2,256M,17607
6072.392730,4,16G,4,3,2,256M,101681
6073.012081,4,16G,4,3,2,256M,133050
6073.500948,4,16G,4,3,2,256M,13642
6074.132635,4,16G,4,3,2,256M,52224
6074.870471,4,16G,4,3,2,256M,272084
6075.393262,4,16G,4,3,2,256M,13020
6075.957218,4,16G,4,3,2,256M,13860
6076.755066,4,16G,4,3,2,256M,19803
6077.540191,4,16G,4,3,2,256M,12950
6078.121717,4,16G,4,3,2,256M,133964
6078.801434,4,16G,4,3,2,256M,14060
6079.466212,4,16G,4,3,2,256M,13704
6080.083087,4,16G,4,3,2,256M,14120
6080.648741,4,16G,4,3,2,256M,13555
6081.321303,4,16G,4,3,2,256M,14611
6081.967943,4,16G,4,3,2,256M,119272
6082.623897,4,16G,4,3,2,256M,129165
6083.168727,4,16G,4,3,2,256M,13918
6084.023424,4,16G,4,3,2,256M,112684
6084.709521,4,16G,4,3,2,256M,13031
6085.397188,4,16G,4,3,2,256M,13480
6086.016244,4,16G,4,3,2,256M,13622
6086.566260,4,16G,4,3,2,256M,13898
6087.029179,4,16G,4,3,2,256M,13481
6087.597551,4,16G,4,3,2,256M,13675
6088.263813,4,16G,4,3,2,256M,14049
6088.997958,4,16G,4,3,2,256M,13229
6089.668421,4,16G,4,3,2,256M,14458
6090.200458,4,16G,4,3,2,256M,13048
6090.891519,4,16G,4,3,2,256M,13350
6091.565619,4,16G,4,3,2,256M,13588
6092.170701,4,16G,4,3,2,256M,13997
6092.818611,4,16G,4,3,2,256M,262009
6093.557323,4,16G,4,3,2,256M,13291
6094.182760,4,16G,4,3,2,256M,13217
6094.844572,4,16G,4,3,2,256M,14145
6095.611484,4,16G,4,3,2,256M,14380
6096.362295,4,16G,4,3,2,256M,14025
6096.933274,4,16G,4,3,2,256M,13854
6097.687592,4,16G,4,3,2,256M,13870
6098.348684,4,16G,4,3,2,256M,14304
6099.004089,4,16G,4,3,2,256M,32373
6099.564562,4,16G,4,3,2,256M,137121
6100.183937,4,16G,4,3,2,256M,13487
6100.860982,4,16G,4,3,2,256M,12332
6101.546184,4,16G,4,3,2,256M,13389
6102.244520,4,16G,4,3,2,256M,204947
6102.896285,4,16G,4,3,2,256M,15500
6103.414950,4,16G,4,3,2,256M,14185
6103.901045,4,16G,4,3,2,256M,13421
6104.517039,4,16G,4,3,2,256M,13630
6105.362351,4,16G,4,3,2,256M,13907
6106.097274,4,16G,4,3,2,256M,228933
6106.742501,4,16G,4,3,2,256M,77318
6107.381562,4,16G,4,3,2,256M,13275
6107.933587,4,16G,4,3,2,256M,136165
6108.446882,4,16G,4,3,2,256M,14362
6109.141853,4,16G,4,3,2,256M,13526
6109.848428,4,16G,4,3,2,256M,132561
6110.530951,4,16G,4,3,2,256M,13382
6111.330221,4,16G,4,3,2,256M,13869
6112.056657,4,16G,4,3,2,256M,21766
6112.705902,4,16G,4,3,2,256M,13960
6113.292873,4,16G,4,3,2,256M,11981
6113.982521,4,16G,4,3,2,256M,14062
6114.645185,4,16G,4,3,2,256M,13948
6115.066999,4,16G,4,3,2,256M,25562
6115.884878,4,16G,4,3,2,256M,13883
6116.509176,4,16G,4,3,2,256M,12439
6117.069496,4,16G,4,3,2,256M,14121
6117.798039,4,16G,4,3,2,256M,12997
6118.518354,4,16G,4,3,2,256M,12875
6119.168595,4,16G,4,3,2,256M,245774
6119.885296,4,16G,4,3,2,256M,13396
6120.530314,4,16G,4,3,2,256M,45629
6121.230096,4,16G,4,3,2,256M,13717
6121.858957,4,16G,4,3,2,256M,13375
6122.450022,4,16G,4,3,2,256M,24608
6123.072295,4,16G,4,3,2,256M,145460
6123.693158,4,16G,4,3,2,256M,48811
6124.467069,4,16G,4,3,2,256M,13513
6125.258608,4,16G,4,3,2,256M,151015
6125.916360,4,16G,4,3,2,256M,12392
6126.642853,4,16G,4,3,2,256M,13875
6127.306529,4,16G,4,3,2,256M,15077
6127.802518,4,16G,4,3,2,256M,15198
6128.522342,4,16G,4,3,2,256M,13842
6129.093062,4,16G,4,3,2,256M,13227
6129.768927,4,16G,4,3,2,256M,14225
6130.518552,4,16G,4,3,2,256M,13050
6131.012940,4,16G,4,3,2,256M,13960
6131.568419,4,16G,4,3,2,256M,49690
6132.339941,4,16G,4,3,2,256M,12795
6133.273407,4,16G,4,3,2,256M,13645
6133.867195,4,16G,4,3,2,256M,14157
6134.570359,4,16G,4,3,2,256M,13191
6135.363362,4,16G,4,3,2,256M,13656
6135.949268,4,16G,4,3,2,256M,12921
6136.470143,4,16G,4,3,2,256M,135019
6137.024352,4,16G,4,3,2,256M,330009
6137.872530,4,16G,4,3,2,256M,13703
6138.376195,4,16G,4,3,2,256M,13604
6138.922218,4,16G,4,3,2,256M,13864
6139.438910,4,16G,4,3,2,256M,12085
6140.048528,4,16G,4,3,2,256M,13100
6140.748840,4,16G,4,3,2,256M,240502
6141.568878,4,16G,4,3,2,256M,12212
6142.181904,4,16G,4,3,2,256M,129360
6142.991649,4,16G,4,3,2,256M,13985
6143.805785,4,16G,4,3,2,256M,13832
6144.468279,4,16G,4,3,2,256M,13610
6145.164609,4,16G,4,3,2,256M,245071
6145.809461,4,16G,4,3,2,256M,13688
